Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,3168,4,Male,73.0,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,9,2,3,2,2,5,2
29,No,Travel_Rarely,295.45454545454544,Research & Development,11.0,3,Life Sciences,1,3169,3,Male,86.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,17,3,3,80,1,7,2,1,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,3170,3,Male,95.66666666666667,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,Yes,19,3,3,80,1,10,2,1,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,3171,4,Male,62.0,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,15,3,4,80,1,9,2,3,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Research & Development,13.0,3,Life Sciences,1,3172,2,Male,53.0,3,2,Research Scientist,2,Married,6500.0,13000.0,1,Y,No,18,3,2,80,1,9,2,4,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3173,3,Male,76.66666666666667,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,17,3,3,80,1,9,2,2,3,3,5,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,3174,4,Male,35.333333333333336,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,No,19,3,4,80,1,12,2,4,5,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3175,3,Male,63.0,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,9,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,3176,3,Male,84.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,21,4,3,80,1,8,2,1,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,14.0,3,Life Sciences,1,3177,3,Male,73.33333333333333,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,8,2,2,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,3178,3,Male,72.66666666666667,4,2,Human Resources,3,Married,6500.0,13000.0,2,Y,No,19,3,3,80,1,10,2,3,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Human Resources,16.0,3,Life Sciences,1,3179,3,Male,48.333333333333336,4,2,Human Resources,3,Married,6500.0,13000.0,2,Y,No,19,3,3,80,1,10,2,4,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,3180,3,Male,47.333333333333336,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,20,4,3,80,1,9,2,4,3,3,5,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,11.0,3,Life Sciences,1,3181,4,Male,72.66666666666667,3,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,7,2,3,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Human Resources,16.0,3,Life Sciences,1,3182,3,Male,52.333333333333336,4,2,Human Resources,3,Married,6500.0,13000.0,2,Y,No,18,3,3,80,1,10,2,4,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,3183,4,Male,59.333333333333336,4,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,16,3,4,80,1,9,2,3,3,3,5,3
34,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,3184,4,Male,80.33333333333333,4,2,Human Resources,4,Married,6500.0,13000.0,2,Y,Yes,15,3,4,80,1,12,2,2,6,3,5,4
30,No,Travel_Rarely,295.45454545454544,Human Resources,12.0,3,Life Sciences,1,3185,3,Male,76.66666666666667,3,2,Human Resources,3,Married,6500.0,13000.0,1,Y,Yes,19,3,3,80,1,8,2,2,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,3186,4,Male,83.0,4,2,Human Resources,4,Married,6500.0,13000.0,2,Y,Yes,18,3,4,80,1,10,2,2,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,3187,4,Male,49.0,4,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,9,2,4,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3188,3,Male,38.333333333333336,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,20,4,3,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,3189,4,Male,47.666666666666664,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,No,20,4,4,80,1,10,2,4,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3190,4,Male,73.0,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,19,4,4,80,1,9,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,14.0,3,Life Sciences,1,3191,3,Male,72.66666666666667,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,8,2,3,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,3192,4,Male,78.33333333333333,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,Yes,17,3,4,80,1,9,2,2,2,2,5,2
32,No,Travel_Rarely,500.0,Research & Development,18.0,3,Life Sciences,1,3193,2,Male,79.0,4,3,Research Scientist,2,Married,11000.0,22000.0,2,Y,Yes,19,3,2,80,2,10,2,2,3,3,5,3
31,No,Travel_Rarely,500.0,Research & Development,17.0,3,Life Sciences,1,3194,2,Male,62.0,4,3,Research Scientist,2,Married,11000.0,22000.0,1,Y,No,17,3,2,80,2,9,2,3,2,2,5,2
31,No,Travel_Rarely,500.0,Research & Development,17.0,3,Life Sciences,1,3195,3,Male,59.0,4,3,Research Scientist,3,Married,11000.0,22000.0,1,Y,No,17,3,3,80,2,9,2,3,2,2,5,2
32,No,Travel_Rarely,500.0,Research & Development,16.0,3,Life Sciences,1,3196,4,Male,76.0,4,3,Research Scientist,4,Married,11000.0,22000.0,2,Y,Yes,19,3,4,80,2,10,2,2,4,3,5,4
30,No,Travel_Rarely,500.0,Research & Development,12.0,3,Life Sciences,1,3197,3,Male,68.0,3,3,Research Scientist,3,Married,11000.0,22000.0,1,Y,No,17,3,3,80,2,8,2,3,3,3,5,3
32,No,Travel_Rarely,500.0,Research & Development,18.0,3,Life Sciences,1,3198,4,Male,70.0,4,3,Research Scientist,4,Married,11000.0,22000.0,2,Y,No,19,3,4,80,2,10,2,3,3,3,5,3
30,No,Travel_Rarely,500.0,Research & Development,14.0,3,Life Sciences,1,3199,4,Male,83.33333333333333,4,3,Research Scientist,4,Married,11000.0,22000.0,1,Y,Yes,21,4,4,80,2,8,2,1,2,2,5,2
35,No,Travel_Frequently,500.0,Research & Development,21.0,3,Life Sciences,1,3200,1,Male,61.666666666666664,4,3,Research Scientist,1,Married,11000.0,22000.0,2,Y,No,16,3,1,80,2,13,2,3,6,3,5,4
30,No,Travel_Rarely,500.0,Research & Development,12.0,3,Life Sciences,1,3201,3,Male,48.666666666666664,3,3,Research Scientist,3,Married,11000.0,22000.0,1,Y,No,18,3,3,80,2,8,2,4,3,3,5,3
29,No,Travel_Rarely,500.0,Research & Development,11.0,3,Life Sciences,1,3202,3,Male,72.33333333333333,3,3,Research Scientist,3,Married,11000.0,22000.0,1,Y,No,17,3,3,80,2,7,2,3,2,2,5,2
36,No,Travel_Frequently,500.0,Research & Development,24.0,3,Life Sciences,1,3203,1,Male,57.333333333333336,4,3,Research Scientist,1,Married,11000.0,22000.0,2,Y,No,17,3,1,80,2,14,2,3,6,3,5,4
29,No,Travel_Rarely,500.0,Research & Development,11.0,3,Life Sciences,1,3204,2,Male,61.333333333333336,3,3,Research Scientist,2,Married,11000.0,22000.0,1,Y,No,21,4,2,80,2,7,2,3,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Research & Development,12.0,3,Life Sciences,1,3205,3,Male,49.333333333333336,3,1,Laboratory Technician,3,Married,3200.0,6400.0,1,Y,No,21,4,3,80,1,8,2,4,3,3,5,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,19.0,3,Life Sciences,1,3206,1,Male,78.66666666666667,4,1,Laboratory Technician,1,Married,3200.0,6400.0,2,Y,Yes,16,3,1,80,1,11,2,2,4,3,5,4
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,3207,2,Male,93.33333333333333,3,1,Sales Representative,2,Married,3200.0,6400.0,1,Y,Yes,15,3,2,80,1,7,2,1,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,3208,3,Male,72.66666666666667,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,17,3,3,80,1,8,2,3,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,18.0,3,Life Sciences,1,3209,4,Male,51.666666666666664,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,No,21,4,4,80,1,10,2,4,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,16.0,3,Life Sciences,1,3210,4,Male,80.66666666666667,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,Yes,18,3,4,80,1,10,2,2,4,3,5,4
32,No,Travel_Rarely,145.45454545454547,Research & Development,14.0,3,Life Sciences,1,3211,3,Male,55.333333333333336,3,1,Laboratory Technician,3,Married,3200.0,6400.0,2,Y,No,20,4,3,80,1,10,2,4,5,3,5,4
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,3212,3,Male,58.333333333333336,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,20,4,3,80,1,9,2,3,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Sales,18.0,3,Life Sciences,1,3213,3,Male,78.0,4,1,Sales Representative,3,Married,3200.0,6400.0,2,Y,Yes,21,4,3,80,1,10,2,2,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Sales,18.0,3,Life Sciences,1,3214,4,Male,77.33333333333333,4,1,Sales Representative,4,Married,3200.0,6400.0,2,Y,Yes,20,4,4,80,1,10,2,2,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,3215,4,Male,52.0,4,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,No,20,4,4,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Sales,18.0,3,Life Sciences,1,3216,2,Male,82.66666666666667,4,1,Sales Representative,2,Married,3200.0,6400.0,2,Y,Yes,17,3,2,80,1,10,2,2,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Sales,14.0,3,Life Sciences,1,3217,4,Male,72.66666666666667,4,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,No,19,3,4,80,1,8,2,3,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Sales,17.0,3,Life Sciences,1,3218,3,Male,83.66666666666667,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,21,4,3,80,1,9,2,1,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Sales,16.0,3,Life Sciences,1,3219,3,Male,57.666666666666664,4,1,Sales Representative,3,Married,3200.0,6400.0,2,Y,No,20,4,3,80,1,10,2,3,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Sales,15.0,3,Life Sciences,1,3220,3,Male,52.333333333333336,4,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,No,16,3,3,80,1,9,2,4,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,12.0,3,Life Sciences,1,3221,3,Male,91.33333333333333,3,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,Yes,17,3,3,80,1,8,2,1,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Sales,18.0,3,Life Sciences,1,3222,3,Male,60.666666666666664,4,2,Sales Executive,3,Married,6500.0,13000.0,2,Y,No,18,3,3,80,1,10,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,14.0,3,Life Sciences,1,3223,3,Male,77.66666666666667,4,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,8,2,2,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Sales,15.0,3,Life Sciences,1,3224,3,Male,83.0,4,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,Yes,21,4,3,80,1,9,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,12.0,3,Life Sciences,1,3225,2,Male,54.0,3,2,Sales Executive,2,Married,6500.0,13000.0,1,Y,No,20,4,2,80,1,8,2,4,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,12.0,3,Life Sciences,1,3226,4,Male,61.333333333333336,3,2,Sales Executive,4,Married,6500.0,13000.0,1,Y,No,19,3,4,80,1,8,2,3,3,3,5,3
29,No,Travel_Rarely,295.45454545454544,Sales,11.0,3,Life Sciences,1,3227,3,Male,45.0,3,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,7,2,4,2,2,5,2
29,No,Travel_Rarely,295.45454545454544,Sales,11.0,3,Life Sciences,1,3228,3,Male,47.666666666666664,3,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,7,2,4,2,2,5,2
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,3229,1,Male,67.66666666666667,4,2,Sales Executive,1,Married,6500.0,13000.0,2,Y,No,19,3,1,80,1,12,2,3,5,3,5,4
33,No,Travel_Rarely,295.45454545454544,Sales,19.0,3,Life Sciences,1,3230,4,Male,47.666666666666664,4,2,Sales Executive,4,Married,6500.0,13000.0,2,Y,No,16,3,4,80,1,11,2,4,4,3,5,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,3231,4,Male,47.333333333333336,2,2,Sales Executive,4,Married,6500.0,13000.0,1,Y,No,15,3,4,80,1,7,2,4,3,3,5,3
31,No,Travel_Rarely,500.0,Sales,17.0,3,Life Sciences,1,3232,4,Male,57.0,4,3,Sales Executive,4,Married,11000.0,22000.0,1,Y,No,21,4,4,80,2,9,2,3,2,2,5,2
31,No,Travel_Rarely,500.0,Sales,13.0,3,Life Sciences,1,3233,4,Male,74.33333333333333,3,3,Sales Executive,4,Married,11000.0,22000.0,1,Y,Yes,21,4,4,80,2,9,2,2,4,3,5,4
31,No,Travel_Rarely,500.0,Sales,15.0,3,Life Sciences,1,3234,3,Male,49.333333333333336,4,3,Sales Executive,3,Married,11000.0,22000.0,1,Y,No,20,4,3,80,2,9,2,4,3,3,5,3
32,No,Travel_Frequently,500.0,Human Resources,20.0,3,Life Sciences,1,3235,4,Male,46.666666666666664,4,3,Manager,4,Married,11000.0,22000.0,2,Y,No,19,3,4,80,2,10,2,4,2,2,5,2
30,No,Travel_Rarely,500.0,Human Resources,14.0,3,Life Sciences,1,3236,4,Male,75.33333333333333,4,3,Manager,4,Married,11000.0,22000.0,1,Y,Yes,18,3,4,80,2,8,2,2,2,2,5,2
34,No,Travel_Frequently,500.0,Human Resources,20.0,3,Life Sciences,1,3237,1,Male,61.0,4,3,Manager,1,Married,11000.0,22000.0,2,Y,No,20,4,1,80,2,12,2,3,5,3,5,4
32,No,Travel_Rarely,500.0,Human Resources,18.0,3,Life Sciences,1,3238,4,Male,45.0,4,3,Manager,4,Married,11000.0,22000.0,2,Y,No,20,4,4,80,2,10,2,4,3,3,5,3
29,No,Travel_Rarely,500.0,Human Resources,11.0,3,Life Sciences,1,3239,4,Male,78.66666666666667,3,3,Manager,4,Married,11000.0,22000.0,1,Y,Yes,18,3,4,80,2,7,2,2,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,3240,4,Male,85.66666666666667,4,1,Human Resources,4,Married,3200.0,6400.0,1,Y,Yes,17,3,4,80,1,9,2,1,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Human Resources,12.0,3,Life Sciences,1,3241,4,Male,51.666666666666664,3,1,Human Resources,4,Married,3200.0,6400.0,1,Y,No,18,3,4,80,1,8,2,4,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Research & Development,10.0,3,Life Sciences,1,3242,4,Male,70.33333333333333,2,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,19,3,4,80,1,8,2,3,4,3,5,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,11.0,3,Life Sciences,1,3243,4,Male,69.0,3,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,20,4,4,80,1,7,2,3,2,2,5,2
33,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,3244,3,Male,42.0,3,1,Laboratory Technician,3,Married,3200.0,6400.0,2,Y,No,21,4,3,80,1,11,2,4,6,3,5,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,11.0,3,Life Sciences,1,3245,2,Male,89.0,3,1,Laboratory Technician,2,Married,3200.0,6400.0,1,Y,Yes,21,4,2,80,1,7,2,1,2,2,5,2
32,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,3246,2,Male,75.33333333333333,4,1,Laboratory Technician,2,Married,3200.0,6400.0,2,Y,Yes,15,3,2,80,1,10,2,2,2,2,5,2
28,No,Travel_Rarely,145.45454545454547,Research & Development,8.0,3,Life Sciences,1,3247,1,Male,79.66666666666667,2,1,Laboratory Technician,1,Married,3200.0,6400.0,1,Y,Yes,20,4,1,80,1,6,2,2,2,2,5,2
29,No,Travel_Rarely,295.45454545454544,Research & Development,11.0,3,Life Sciences,1,3248,3,Male,67.33333333333333,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,7,2,3,2,2,5,2
29,No,Travel_Rarely,295.45454545454544,Research & Development,11.0,3,Life Sciences,1,3249,4,Male,50.0,3,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,7,2,4,2,2,5,2
35,No,Travel_Frequently,295.45454545454544,Research & Development,21.0,3,Life Sciences,1,3250,1,Male,52.0,4,2,Research Scientist,1,Married,6500.0,13000.0,2,Y,No,19,3,1,80,1,13,2,4,6,3,5,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,3251,3,Male,77.66666666666667,2,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,7,2,2,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,3252,3,Male,87.33333333333333,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,17,3,3,80,1,9,2,1,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Human Resources,12.0,3,Life Sciences,1,3253,4,Male,61.0,3,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,8,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,14.0,3,Life Sciences,1,3254,4,Male,75.0,4,2,Human Resources,4,Married,6500.0,13000.0,1,Y,Yes,19,3,4,80,1,8,2,2,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,3255,3,Male,72.0,4,2,Human Resources,3,Married,6500.0,13000.0,2,Y,No,16,3,3,80,1,10,2,3,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,3256,2,Male,75.66666666666667,4,2,Human Resources,2,Married,6500.0,13000.0,2,Y,Yes,17,3,2,80,1,10,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,14.0,3,Life Sciences,1,3257,4,Male,80.66666666666667,4,2,Human Resources,4,Married,6500.0,13000.0,1,Y,Yes,16,3,4,80,1,8,2,2,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,3258,3,Male,74.66666666666667,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,9,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,12.0,3,Life Sciences,1,3259,2,Male,74.33333333333333,3,2,Human Resources,2,Married,6500.0,13000.0,1,Y,Yes,17,3,2,80,1,8,2,2,3,3,5,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,11.0,3,Life Sciences,1,3260,3,Male,67.33333333333333,3,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,7,2,3,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Human Resources,12.0,3,Life Sciences,1,3261,3,Male,73.33333333333333,3,2,Human Resources,3,Married,6500.0,13000.0,1,Y,Yes,19,3,3,80,1,8,2,2,3,3,5,3
33,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,3262,4,Male,43.0,4,2,Human Resources,4,Married,6500.0,13000.0,2,Y,No,20,4,4,80,1,11,2,4,5,3,5,4
31,No,Travel_Rarely,295.45454545454544,Human Resources,11.0,3,Life Sciences,1,3263,4,Male,64.33333333333333,2,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,9,2,3,5,3,5,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,11.0,3,Life Sciences,1,3264,3,Male,55.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,18,3,3,80,1,7,2,4,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,3265,3,Male,69.66666666666667,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,3,3,80,1,8,2,3,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,3266,3,Male,61.0,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,3,3,80,1,8,2,3,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,3267,3,Male,46.0,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,3268,4,Male,50.666666666666664,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,No,18,3,4,80,1,10,2,4,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,3269,3,Male,56.666666666666664,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,8,2,3,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,3270,3,Male,61.666666666666664,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,20,4,3,80,1,10,2,3,3,3,5,3
28,No,Travel_Rarely,500.0,Research & Development,8.0,3,Life Sciences,1,3271,4,Male,83.0,2,3,Research Scientist,4,Married,11000.0,22000.0,1,Y,Yes,16,3,4,80,2,6,2,2,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,3272,3,Male,51.666666666666664,4,1,Laboratory Technician,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,9,2,4,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,13.0,3,Life Sciences,1,3273,3,Male,68.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,15,3,3,80,1,9,2,3,4,3,5,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,19.0,3,Life Sciences,1,3274,2,Male,62.666666666666664,4,2,Research Scientist,2,Married,6500.0,13000.0,2,Y,No,16,3,2,80,1,11,2,3,4,3,5,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,19.0,3,Life Sciences,1,3275,4,Male,88.0,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,Yes,16,3,4,80,1,11,2,1,4,3,5,4
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,3276,3,Male,48.666666666666664,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,3,3,80,1,8,2,4,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Research & Development,16.0,3,Life Sciences,1,3277,4,Male,70.66666666666667,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,No,17,3,4,80,1,10,2,3,4,3,5,4
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,3278,4,Male,71.66666666666667,3,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,8,2,3,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3279,4,Male,79.66666666666667,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,Yes,21,4,4,80,1,9,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,3280,3,Male,62.666666666666664,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,8,2,3,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,3281,4,Male,86.33333333333333,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,Yes,16,3,4,80,1,9,2,1,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,3282,2,Male,66.66666666666667,3,2,Research Scientist,2,Married,6500.0,13000.0,1,Y,No,17,3,2,80,1,8,2,3,3,3,5,3
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,3283,3,Male,81.66666666666667,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,20,4,3,80,1,7,2,2,2,2,5,2
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,3284,3,Male,60.666666666666664,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,17,3,3,80,1,7,2,3,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Human Resources,14.0,3,Life Sciences,1,3285,4,Male,60.333333333333336,4,1,Human Resources,4,Married,3200.0,6400.0,1,Y,No,16,3,4,80,1,8,2,3,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Human Resources,12.0,3,Life Sciences,1,3286,3,Male,54.666666666666664,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,8,2,4,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Research & Development,18.0,3,Life Sciences,1,3287,4,Male,85.66666666666667,4,1,Laboratory Technician,4,Married,3200.0,6400.0,2,Y,Yes,20,4,4,80,1,10,2,1,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Human Resources,12.0,3,Life Sciences,1,3288,4,Male,59.333333333333336,3,1,Human Resources,4,Married,3200.0,6400.0,1,Y,No,20,4,4,80,1,8,2,3,3,3,5,3
